GOBIERNO,SIGLAS,DEPENDENCIA,CLAVEUC,NOMBRE_DE_LA_UC,RESPONSABLE,CODIGO_EXPEDIENTE,TITULO_EXPEDIENTE,PLANTILLA_EXPEDIENTE,NUMERO_PROCEDIMIENTO,EXP_F_FALLO,PROC_F_PUBLICACION,FECHA_APERTURA_PROPOSICIONES,CARACTER,TIPO_CONTRATACION,TIPO_PROCEDIMIENTO,FORMA_PROCEDIMIENTO,CODIGO_CONTRATO,TITULO_CONTRATO,FECHA_INICIO,FECHA_FIN,IMPORTE_CONTRATO,MONEDA,ESTATUS_CONTRATO,ARCHIVADO,CONVENIO_MODIFICATORIO,RAMO,CLAVE_PROGRAMA,APORTACION_FEDERAL,FECHA_CELEBRACION,CONTRATO_MARCO,COMPRA_CONSOLIDADA,PLURIANUAL,CLAVE_CARTERA_SHCP,ESTRATIFICACION_MUC,FOLIO_RUPC,ESTRATIFICACION_MPC,SIGLAS_PAIS,ESTATUS_EMPRESA,CUENTA_ADMINISTRADA_POR,C_EXTERNO,ORGANISMO,ANUNCIO,PROVEEDOR_CONTRATISTA
APF,CFE,Comisión Federal de Electricidad,018TOQ871,CFE-Zona de Distribución Uruapan #018TOQ871,Hugo Sánchez Soriano,300940,VIDEOPROYECTOR,Z15122015 07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-018TOQ871-N14-2012,,2012-11-12 08:48,2012-11-15 10:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,267219,VIDEOPROYECTOR PRO8450W VIEWSONIC,2012-11-27,2012-12-12,20750,MXN,Expirado,No,0,,,,,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=192299,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ011,CFE-DEPTO. DE COMPRAS DE LA DIVISION BAJIO #018TOQ011,Jose Juan  Bueno Loredo,317847,DIVISION BAJIO AI-124/12 PROYECTORES Y NO BREAK,Z15122015 06. Invitación a cuando menos tres Internacional Abierta  LAASSP,IA-018TOQ011-I350-2012,2012-12-14 00:00:00 GMT,2012-12-06 14:40,2012-12-11 13:00,Internacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Electrónica,327367,NO BREAK,2012-12-19,2012-12-24,3440,USD,Expirado,Si,0,,,,,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=204041,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ003,CFE-Gerencia de Abastecimientos #018TOQ003,Luis Fernando Castro Vieyra,498346,ARTÍCULOS DIVERSOS. ADM-321 G.D.S.,Z15122015 07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-018TOQ003-N428-2013,,2013-11-13 12:04,2013-11-15 10:00,Nacional,Arrendamientos,Adjudicación Directa Federal,Electrónica,465728,700427467,2013-12-05,2013-12-20,115000,MXN,Terminado,No,0,,,,,0,0,0,,Pequeña,,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=328682,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ997,CFE-DIVISION VALLE DE MEXICO NORTE #018TOQ997,CESAR RAUL CONCHA SOSA,446384,Baterias REcargables,Z15122015 08. Adjudicación Directa Internacional Abierta Art. 42 LAASSP,AA-018TOQ997-I141-2013,,2013-08-28 12:08,2013-08-30 11:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,383011,Baterias Recargables ,2013-11-04,2013-11-04,144720,MXN,Expirado,No,0,,,,,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=293765,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ923,CFE-Zona de Transmisión Jalisco #018TOQ923,Carlos Hernández Amaya,392166,MATERIAL ELÉCTRICO,Z15122015 08. Adjudicación Directa Internacional Abierta Art. 42 LAASSP,AA-018TOQ923-I51-2013,,2013-05-16 16:11,2013-05-24 09:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,350675,MATERIAL ELÉCTRICO DEPARTAMENTO DE PROTECCIONES,2013-05-24,2013-07-12,48000,MXN,Expirado,No,0,,,,,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=255090,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ780,CFE-ZONA TOLUCA DVMS #018TOQ780,RAMON CHAVARRIA ESTRADA,364086,EQUIPOS DE SEGURIDAD PARA COBROS EN VENTANILLA CAC´S ZONA TOLUCA DVMS,Z15122015 07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-018TOQ780-N82-2013,,2013-03-21 21:18,2013-04-03 10:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,849921,ADQUISICION DE EQUIPOS PARA COBRO EN VENTANILLA,2013-04-05,2015-09-20,84058,MXN,Expirado,No,0,,,,,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=235510,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ891,CFE-División Valle México Norte Zona de Distribución Ecatepec #018TOQ891,Zosimo Cortes Ramírez,392766,SOLPED 500483738 CARGADOR TIPO CUNERO PARA TP,Z15122015 07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-018TOQ891-N38-2013,,2013-05-22 15:03,2013-05-24 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,998331, CARGADOR TIPO CUNERO PARA TP ,2013-06-21,2013-07-11,88900,MXN,Expirado,No,0,,,,2013-06-21 00:00:00 GMT,,0,0,,Micro,,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=257549,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ781,CFE-ZONA CANCUN #018TOQ781,adriana vivas medoza,444227,LECTOR OPTICO Y BATERIA,Z15122015 08. Adjudicación Directa Internacional Abierta Art. 42 LAASSP,AA-018TOQ781-I43-2013,,2013-08-23 14:36,2013-09-04 06:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,404986,AA-018TOQ781-I43-2013,2013-09-09,2013-09-24,24849,MXN,Expirado,Si,0,,,,2013-09-17 00:00:00 GMT,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=292249,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ781,CFE-ZONA CANCUN #018TOQ781,adriana vivas medoza,410666,CARGADORES DE BATERIAS,Z15122015 08. Adjudicación Directa Internacional Abierta Art. 42 LAASSP,AA-018TOQ781-I31-2013,,2013-06-26 13:02,2013-07-08 06:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,394313,AA-018TOQ781-I31-2013,2013-07-12,2013-08-10,54612,MXN,Expirado,Si,0,,,,,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=269022,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ062,CFE-Divisiòn de Distribuciòn Centro Sur #018TOQ062,Dulce Iris Hernández Loaeza,482541,HERRAMIENTA,Z15122015 04. Invitación a cuando menos tres Nacional LAASSP,IA-018TOQ062-N315-2013,2013-10-30 00:00:00 GMT,2013-10-21 15:48,2013-10-25 10:00,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Electrónica,447738,HERRAMIENTA ,2013-10-31,2013-12-01,157300,MXN,Expirado,No,0,,,,,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=317578,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ779,CFE-CFE DISTRIBUCION PENINSULAR ZONA MERIDA #018TOQ779,MARIA GABRIELA BARRANCO OJEDA,443690,ZM BATERIA EXTERNA TRASERA TIPO LI-ION PARA TERMINAL PORTATIL ,Z15122015 08. Adjudicación Directa Internacional Abierta Art. 42 LAASSP,AA-018TOQ779-I60-2013,,2013-08-23 08:15,2013-09-02 10:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,390074,BATERIA EXTERNA PARA TP,2013-09-12,2013-12-31,26600,MXN,Expirado,No,0,,,,,0,0,0,,Mediana,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=291920,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ847,CFE-ZONA UNIVERSIDAD DVMS #018TOQ847,ROSA ISELA ALVAREZ MAGANA,552745,ALCOHOLIMETROS DIGITALS,Z15122015 08. Adjudicación Directa Internacional Abierta Art. 42 LAASSP,AA-018TOQ847-I51-2014,,2014-02-20 12:59,2014-02-25 19:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,557262,700431373,2014-02-28,2014-03-14,16870,MXN,Terminado,No,0,,,,,0,0,0,,Pequeña,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=366729,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ986,CFE-ZONA DE DISTRIBUCION CERRALVO SABINAS DGN #018TOQ986,JORGE ALBERO RAMOS SAENZ,637673,BATERIAS SELLADAS PARA LA ZONA CERRALVO SABINAS,Z15122015 07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-018TOQ986-N34-2014,,2014-07-19 08:46,2014-07-23 15:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,609472,BATERIAS SELLADAS,2014-07-25,2014-09-01,7322,MXN,Expirado,No,0,,,,2014-07-29 00:00:00 GMT,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=782004,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ076,CFE-Gerencia de Centrales Nucleoeléctricas (Laguna Verde) #018TOQ076,Miguel Chama Salas,538533,ARTICULOS DE PAPELERIA,Z15122015 07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-018TOQ076-N61-2014,,2014-01-24 14:37,2014-01-31 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,480366,ADJUDICACION DE LA POS. 6 DE LA SOLPED 500504177,2014-02-26,2014-11-28,25858.8,MXN,Expirado,No,0,,,,,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=356762,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,COMIMSA,"Corporación Mexicana de Investigación en Materiales, S.A. de C.V.",03891A003,COMIMSA-GERENCIA DE RECURSOS MATERIALES #03891A003,HIRAM GUILLERMO JAIME LEON,732835,PROYECTOR,Z15122015 12. Adjudicación Directa Nacional Simplificada LAASSP,SA-03891A003-N733-2014,,2014-12-10 16:40,2014-12-16 12:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,679194,PROYECTOR,2014-12-17,2014-12-31,30000,MXN,Expirado,No,0,,,,2014-12-17 00:00:00 GMT,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=494364,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ981,CFE-Zona Reynosa #018TOQ981,carlos arnoldo dominguez tijerina,570330,500510973/14 BATERIA PLOMO ACIDO*******,Z15122015 07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-018TOQ981-N33-2014,,,2014-04-03 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,619442,700434101,2014-04-24,2014-05-08,67600,MXN,Terminado,No,0,,,,,0,0,0,,Pequeña,,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=596343,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ895,CFE-Zona Distribucion Chihuahua #018TOQ895,Rogelio Ramirez Reaza,630586,CFE CHA-ADQUISICIÓN DE BATERIAS RECARGABLES,Z15122015 08. Adjudicación Directa Internacional Abierta Art. 42 LAASSP,AA-018TOQ895-I70-2014,,2014-07-08 17:31,2014-07-14 10:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,570397,ADQUISICIÓN DE BATERIA RECARGABLE,2014-07-16,2014-08-04,44750,MXN,Expirado,No,0,,,,2014-07-17 00:00:00 GMT,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=421384,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ895,CFE-Zona Distribucion Chihuahua #018TOQ895,Rogelio Ramirez Reaza,551725,CFE CHA-ADQUISICIÓN DE PROTECTOR SOLAR ZONA CHIHUAHUA,Z15122015 07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-018TOQ895-N19-2014,,2014-02-18 20:54,2014-02-24 10:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,482500,ADQUISICIÓN DE PROTECTOR SOLAR ZONA CHIHUAHUA ,2014-02-28,2014-03-17,59775,MXN,Expirado,No,0,,,,2014-02-28 00:00:00 GMT,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=365944,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ816,CFE-ZONA DE DISTRIBUCION CORDOBA #018TOQ816,MARIA DEL ROSARIO ROMERO ESCOBAR,639018,ADI-4176-009/2014,Z15122015 08. Adjudicación Directa Internacional Abierta Art. 42 LAASSP,AA-018TOQ816-I30-2014,,2014-07-22 13:23,2014-07-25 09:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,571986,700441140,2014-07-31,2014-10-09,25500,MXN,Terminado,Si,0,,,,2014-08-07 00:00:00 GMT,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=427680,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ857,CFE-Zona de Distribución Coatzacoalcos Div. Oriente #018TOQ857,Fernando Monroy Marron,634247,4105-ADI-BM-011-14 BATERIAS RECARGABLES PARA TERMINALES PORTATILES,Z15122015 08. Adjudicación Directa Internacional Abierta Art. 42 LAASSP,AA-018TOQ857-I60-2014,,2014-07-15 11:34,2014-07-22 07:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,570800,BATERIAS RECARGABLES PARA TERMINALES PORTATILES,2014-07-30,2014-08-29,59500,MXN,Expirado,Si,0,,,,,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=424159,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,CFE,Comisión Federal de Electricidad,018TOQ867,CFE-División Centro Occidente Zona Morelia #018TOQ867,Víctor Manuel Aguirre Gallegos,655945,Receptor portátil GPS,Z15122015 08. Adjudicación Directa Internacional Abierta Art. 42 LAASSP,AA-018TOQ867-I58-2014,,2014-08-20 14:07,2014-08-26 07:30,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,591032,Receptor portátil GPS,2014-08-29,2014-09-09,6950,MXN,Expirado,No,0,,,,,0,0,0,,Micro,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=439866,NICKEL AND TOKEN SA DE CV,"NICKEL AND TOKEN, S.A. DE C.V.",False
APF,IMP,Instituto Mexicano del Petróleo,018T0O005,IMP-Area de Recursos Materiales y Servicios en Tabasco #018T0O005,Erick Irazábal San Miguel,423496,ADQUISICION DE BIENES ,Z15122015 03. Licitación Pública Internacional Abierta LAASSP,LA-018T0O005-I101-2013,2013-08-30 00:00:00 GMT,2013-07-25 10:32,2013-08-13 09:00,Internacional,Adquisiciones,Licitación Pública,Electrónica,375307,ADQUISICION DE EQUIPOS PORTATILES DE INSPECCIÓN ,2013-08-30,2013-10-13,1294600,MXN,Expirado,No,0,,,,,0,0,0,,Pequeña,,Micro,MX,HABILITADO,PoC,0,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=281258,"A.M.P.P.CO, S.A. DE C.V.","O.P.P.C., S.A. DE C.V.",False
